ParkName,UnitCode,ParkType,Region,TrafficCounter,ReportingDate,TrafficCount
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT INDIAN COVE,31JAN2016,4880
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT INDIAN COVE,29FEB2016,4959
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT INDIAN COVE,31MAR2016,7534
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT INDIAN COVE,30APR2016,6836
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT INDIAN COVE,31MAY2016,987
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT INDIAN COVE,30JUN2016,2299
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT INDIAN COVE,31JUL2016,1886
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT INDIAN COVE,31AUG2016,1886
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT INDIAN COVE,30SEP2016,3860
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT INDIAN COVE,31OCT2016,5457
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT INDIAN COVE,30NOV2016,6200
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT INDIAN COVE,31DEC2016,5580
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT JOSHUA TREE,31JAN2016,27849
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT JOSHUA TREE,29FEB2016,30827
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT JOSHUA TREE,31MAR2016,42666
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT JOSHUA TREE,30APR2016,34326
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT JOSHUA TREE,31MAY2016,29638
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT JOSHUA TREE,30JUN2016,14700
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT JOSHUA TREE,31JUL2016,20820
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT JOSHUA TREE,31AUG2016,20820
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT JOSHUA TREE,30SEP2016,22523
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT JOSHUA TREE,31OCT2016,31288
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT JOSHUA TREE,30NOV2016,33669
Joshua Tree NP,JOTR,National Park,Pacific West,TRAFFIC COUNT AT JOSHUA TREE,31DEC2016,31978
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT BIG STUMP,31JAN2016,7462
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT BIG STUMP,29FEB2016,6469
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT BIG STUMP,31MAR2016,7243
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT BIG STUMP,30APR2016,10478
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT BIG STUMP,31MAY2016,21637
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT BIG STUMP,30JUN2016,30417
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT BIG STUMP,31JUL2016,42573
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT BIG STUMP,31AUG2016,32134
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT BIG STUMP,30SEP2016,28399
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT BIG STUMP,31OCT2016,18444
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT BIG STUMP,30NOV2016,10458
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT BIG STUMP,31DEC2016,6753
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT CEDAR GROVE,31JAN2016,0
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT CEDAR GROVE,29FEB2016,0
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT CEDAR GROVE,31MAR2016,0
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT CEDAR GROVE,30APR2016,0
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT CEDAR GROVE,31MAY2016,8577
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT CEDAR GROVE,30JUN2016,10964
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT CEDAR GROVE,31JUL2016,14351
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT CEDAR GROVE,31AUG2016,11558
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT CEDAR GROVE,30SEP2016,10755
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT CEDAR GROVE,31OCT2016,6178
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT CEDAR GROVE,30NOV2016,1763
Kings Canyon NP,KICA,National Park,Pacific West,TRAFFIC COUNT AT CEDAR GROVE,31DEC2016,0
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,6 MILE AND 9 MILE ROAD (TC9),31JAN2016,0
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,6 MILE AND 9 MILE ROAD (TC9),29FEB2016,0
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,6 MILE AND 9 MILE ROAD (TC9),31MAR2016,0
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,6 MILE AND 9 MILE ROAD (TC9),30APR2016,0
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,6 MILE AND 9 MILE ROAD (TC9),31MAY2016,0
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,6 MILE AND 9 MILE ROAD (TC9),30JUN2016,0
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,6 MILE AND 9 MILE ROAD (TC9),31JUL2016,0
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,6 MILE AND 9 MILE ROAD (TC9),31AUG2016,0
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,6 MILE AND 9 MILE ROAD (TC9),30SEP2016,0
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,6 MILE AND 9 MILE ROAD (TC9),31OCT2016,0
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,6 MILE AND 9 MILE ROAD (TC9),30NOV2016,0
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,6 MILE AND 9 MILE ROAD (TC9),31DEC2016,0
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,BONELLI LANDING ROAD (TC16),31JAN2016,62
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,BONELLI LANDING ROAD (TC16),29FEB2016,72
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,BONELLI LANDING ROAD (TC16),31MAR2016,86
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,BONELLI LANDING ROAD (TC16),30APR2016,120
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,BONELLI LANDING ROAD (TC16),31MAY2016,207
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,BONELLI LANDING ROAD (TC16),30JUN2016,193
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,BONELLI LANDING ROAD (TC16),31JUL2016,205
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,BONELLI LANDING ROAD (TC16),31AUG2016,195
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,BONELLI LANDING ROAD (TC16),30SEP2016,195
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,BONELLI LANDING ROAD (TC16),31OCT2016,167
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,BONELLI LANDING ROAD (TC16),30NOV2016,109
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,BONELLI LANDING ROAD (TC16),31DEC2016,75
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,CALVILLE ACCESS ROAD,31JAN2016,4586
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,CALVILLE ACCESS ROAD,29FEB2016,6599
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,CALVILLE ACCESS ROAD,31MAR2016,7481
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,CALVILLE ACCESS ROAD,30APR2016,7860
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,CALVILLE ACCESS ROAD,31MAY2016,11256
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,CALVILLE ACCESS ROAD,30JUN2016,11396
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,CALVILLE ACCESS ROAD,31JUL2016,11360
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,CALVILLE ACCESS ROAD,31AUG2016,10363
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,CALVILLE ACCESS ROAD,30SEP2016,12889
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,CALVILLE ACCESS ROAD,31OCT2016,15177
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,CALVILLE ACCESS ROAD,30NOV2016,6021
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,CALVILLE ACCESS ROAD,31DEC2016,3711
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD BASIN ROAD AZ (TC13),31JAN2016,31
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD BASIN ROAD AZ (TC13),29FEB2016,29
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD BASIN ROAD AZ (TC13),31MAR2016,31
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD BASIN ROAD AZ (TC13),30APR2016,30
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD BASIN ROAD AZ (TC13),31MAY2016,31
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD BASIN ROAD AZ (TC13),30JUN2016,30
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD BASIN ROAD AZ (TC13),31JUL2016,31
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD BASIN ROAD AZ (TC13),31AUG2016,31
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD BASIN ROAD AZ (TC13),30SEP2016,30
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD BASIN ROAD AZ (TC13),31OCT2016,31
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD BASIN ROAD AZ (TC13),30NOV2016,30
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD BASIN ROAD AZ (TC13),31DEC2016,31
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD COVE ROAD (TC8),31JAN2016,778
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD COVE ROAD (TC8),29FEB2016,2959
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD COVE ROAD (TC8),31MAR2016,2951
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD COVE ROAD (TC8),30APR2016,3449
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD COVE ROAD (TC8),31MAY2016,3390
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD COVE ROAD (TC8),30JUN2016,11283
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD COVE ROAD (TC8),31JUL2016,11572
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD COVE ROAD (TC8),31AUG2016,7146
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD COVE ROAD (TC8),30SEP2016,6059
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD COVE ROAD (TC8),31OCT2016,3135
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD COVE ROAD (TC8),30NOV2016,2684
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,COTTONWOOD COVE ROAD (TC8),31DEC2016,1714
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ECHO BAY ACCESS ROAD,31JAN2016,2710
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ECHO BAY ACCESS ROAD,29FEB2016,4173
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ECHO BAY ACCESS ROAD,31MAR2016,4692
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ECHO BAY ACCESS ROAD,30APR2016,3576
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ECHO BAY ACCESS ROAD,31MAY2016,4138
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ECHO BAY ACCESS ROAD,30JUN2016,3668
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ECHO BAY ACCESS ROAD,31JUL2016,2654
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ECHO BAY ACCESS ROAD,31AUG2016,2999
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ECHO BAY ACCESS ROAD,30SEP2016,4019
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ECHO BAY ACCESS ROAD,31OCT2016,3482
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ECHO BAY ACCESS ROAD,30NOV2016,3622
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ECHO BAY ACCESS ROAD,31DEC2016,2360
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ELDORADO ROAD (TC7),31JAN2016,1016
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ELDORADO ROAD (TC7),29FEB2016,3429
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ELDORADO ROAD (TC7),31MAR2016,2041
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ELDORADO ROAD (TC7),30APR2016,2451
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ELDORADO ROAD (TC7),31MAY2016,2924
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ELDORADO ROAD (TC7),30JUN2016,6748
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ELDORADO ROAD (TC7),31JUL2016,5521
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ELDORADO ROAD (TC7),31AUG2016,3177
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ELDORADO ROAD (TC7),30SEP2016,3974
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ELDORADO ROAD (TC7),31OCT2016,1983
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ELDORADO ROAD (TC7),30NOV2016,2494
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,ELDORADO ROAD (TC7),31DEC2016,1227
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GOLD BUTTE ROAD,31JAN2016,58
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GOLD BUTTE ROAD,29FEB2016,71
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GOLD BUTTE ROAD,31MAR2016,67
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GOLD BUTTE ROAD,30APR2016,86
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GOLD BUTTE ROAD,31MAY2016,97
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GOLD BUTTE ROAD,30JUN2016,105
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GOLD BUTTE ROAD,31JUL2016,115
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GOLD BUTTE ROAD,31AUG2016,71
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GOLD BUTTE ROAD,30SEP2016,111
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GOLD BUTTE ROAD,31OCT2016,73
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GOLD BUTTE ROAD,30NOV2016,0
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GOLD BUTTE ROAD,31DEC2016,0
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GRAND WASH ROAD (TC21),31JAN2016,39
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GRAND WASH ROAD (TC21),29FEB2016,47
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GRAND WASH ROAD (TC21),31MAR2016,45
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GRAND WASH ROAD (TC21),30APR2016,57
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GRAND WASH ROAD (TC21),31MAY2016,65
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GRAND WASH ROAD (TC21),30JUN2016,70
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GRAND WASH ROAD (TC21),31JUL2016,77
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GRAND WASH ROAD (TC21),31AUG2016,72
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GRAND WASH ROAD (TC21),30SEP2016,67
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GRAND WASH ROAD (TC21),31OCT2016,62
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GRAND WASH ROAD (TC21),30NOV2016,48
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GRAND WASH ROAD (TC21),31DEC2016,44
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GREGG'S HIDEOUT ROAD (TC18),31JAN2016,44
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GREGG'S HIDEOUT ROAD (TC18),29FEB2016,52
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GREGG'S HIDEOUT ROAD (TC18),31MAR2016,61
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GREGG'S HIDEOUT ROAD (TC18),30APR2016,86
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GREGG'S HIDEOUT ROAD (TC18),31MAY2016,148
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GREGG'S HIDEOUT ROAD (TC18),30JUN2016,138
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GREGG'S HIDEOUT ROAD (TC18),31JUL2016,146
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GREGG'S HIDEOUT ROAD (TC18),31AUG2016,139
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GREGG'S HIDEOUT ROAD (TC18),30SEP2016,139
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GREGG'S HIDEOUT ROAD (TC18),31OCT2016,119
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GREGG'S HIDEOUT ROAD (TC18),30NOV2016,78
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,GREGG'S HIDEOUT ROAD (TC18),31DEC2016,53
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE ACCESS ROAD,31JAN2016,7792
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE ACCESS ROAD,29FEB2016,17014
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE ACCESS ROAD,31MAR2016,20239
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE ACCESS ROAD,30APR2016,21702
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE ACCESS ROAD,31MAY2016,17814
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE ACCESS ROAD,30JUN2016,45341
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE ACCESS ROAD,31JUL2016,48806
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE ACCESS ROAD,31AUG2016,24801
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE ACCESS ROAD,30SEP2016,23714
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE ACCESS ROAD,31OCT2016,12454
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE ACCESS ROAD,30NOV2016,8103
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE ACCESS ROAD,31DEC2016,4808
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE CABINSITE ROAD,31JAN2016,704
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE CABINSITE ROAD,29FEB2016,6500
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE CABINSITE ROAD,31MAR2016,7937
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE CABINSITE ROAD,30APR2016,3255
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE CABINSITE ROAD,31MAY2016,8907
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE CABINSITE ROAD,30JUN2016,13857
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE CABINSITE ROAD,31JUL2016,17564
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE CABINSITE ROAD,31AUG2016,7024
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE CABINSITE ROAD,30SEP2016,0
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE CABINSITE ROAD,31OCT2016,2944
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE CABINSITE ROAD,30NOV2016,0
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KATHERINE CABINSITE ROAD,31DEC2016,2040
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KINGMAN WASH (TC 15),31JAN2016,962
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KINGMAN WASH (TC 15),29FEB2016,981
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KINGMAN WASH (TC 15),31MAR2016,1260
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KINGMAN WASH (TC 15),30APR2016,1020
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KINGMAN WASH (TC 15),31MAY2016,3243
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KINGMAN WASH (TC 15),30JUN2016,2576
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KINGMAN WASH (TC 15),31JUL2016,1363
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KINGMAN WASH (TC 15),31AUG2016,1159
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KINGMAN WASH (TC 15),30SEP2016,1144
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KINGMAN WASH (TC 15),31OCT2016,985
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KINGMAN WASH (TC 15),30NOV2016,1305
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,KINGMAN WASH (TC 15),31DEC2016,754
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD BOULEVARD (TC3),31JAN2016,13717
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD BOULEVARD (TC3),29FEB2016,16831
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD BOULEVARD (TC3),31MAR2016,16340
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD BOULEVARD (TC3),30APR2016,16128
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD BOULEVARD (TC3),31MAY2016,19140
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD BOULEVARD (TC3),30JUN2016,18363
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD BOULEVARD (TC3),31JUL2016,16538
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD BOULEVARD (TC3),31AUG2016,16396
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD BOULEVARD (TC3),30SEP2016,20392
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD BOULEVARD (TC3),31OCT2016,15212
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD BOULEVARD (TC3),30NOV2016,16780
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD BOULEVARD (TC3),31DEC2016,12897
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD MARINA,31JAN2016,2927
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD MARINA,29FEB2016,4543
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD MARINA,31MAR2016,4590
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD MARINA,30APR2016,4785
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD MARINA,31MAY2016,8020
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD MARINA,30JUN2016,9230
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD MARINA,31JUL2016,8281
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD MARINA,31AUG2016,7900
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD MARINA,30SEP2016,8656
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD MARINA,31OCT2016,4691
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD MARINA,30NOV2016,4612
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKE MEAD MARINA,31DEC2016,2160
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKESHORE ROAD BOUNDARY (TC4),31JAN2016,27204
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKESHORE ROAD BOUNDARY (TC4),29FEB2016,33344
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKESHORE ROAD BOUNDARY (TC4),31MAR2016,34925
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKESHORE ROAD BOUNDARY (TC4),30APR2016,31967
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKESHORE ROAD BOUNDARY (TC4),31MAY2016,37900
Lake Mead NRA,LAKE,National Recreation Area,Pacific West,LAKESHORE ROAD BOUNDARY (TC4),30JUN2016,36361
